danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,track_genre
0.612,0.678,-4.956,0.0344,0.301,0.0,0.16,0.762,171.153,53626,45,disney
0.487,0.0827,-24.461,0.0576,0.909,0.956,0.0984,0.335,97.09,57903,23,disney
0.341,0.118,-14.101,0.0394,0.829,0.669,0.0678,0.115,109.815,138306,23,disney
0.315,0.394,-7.544,0.0361,0.446,0.0,0.115,0.268,97.298,268800,22,disney
0.61,0.0386,-26.511,0.0431,0.995,0.895,0.097,0.337,91.838,108885,22,disney
0.626,0.596,-6.179,0.308,0.432,0.0,0.341,0.585,113.72,252000,22,disney
0.452,0.00788,-27.234,0.0467,0.994,0.86,0.113,0.614,169.757,37368,22,disney
0.565,0.108,-19.674,0.0724,0.983,0.849,0.121,0.159,175.802,140672,22,disney
0.756,0.577,-13.623,0.0296,0.0071,0.0055,0.194,0.889,130.812,249133,22,disney
0.404,0.117,-20.039,0.0322,0.94,3.95e-05,0.072,0.239,90.536,115933,23,disney
0.382,0.321,-11.959,0.0325,0.619,0.732,0.0464,0.124,124.186,258788,22,disney
0.428,0.0681,-23.684,0.0475,0.989,0.928,0.166,0.41,81.601,109548,22,disney
0.215,0.153,-18.912,0.0374,0.788,0.976,0.0917,0.193,89.836,149093,22,disney
0.661,0.671,-6.289,0.169,0.653,6.6e-05,0.121,0.372,120.956,135693,22,disney
0.426,0.195,-12.159,0.0377,0.617,0.26,0.25,0.524,96.086,162440,22,disney
0.454,0.462,-15.791,0.587,0.0227,0.00173,0.0958,0.903,78.184,51320,22,disney
0.386,0.324,-11.742,0.0425,0.778,2.74e-06,0.117,0.304,128.493,83760,22,disney
0.562,0.416,-11.119,0.129,0.818,0.0,0.258,0.474,117.046,262640,22,disney
0.39,0.288,-9.812,0.041,0.698,0.0,0.0891,0.431,107.484,182613,22,disney
0.568,0.433,-13.81,0.0952,0.537,0.0,0.721,0.596,122.861,143840,22,disney
0.494,0.234,-16.673,0.0277,0.672,8.18e-05,0.0921,0.0953,76.914,244253,22,disney
0.443,0.217,-17.584,0.417,0.926,0.113,0.17,0.135,63.723,122173,23,disney
0.333,0.0133,-26.272,0.041,0.96,0.907,0.128,0.0666,78.329,178413,22,disney
0.224,0.108,-17.761,0.0414,0.987,0.76,0.187,0.244,178.474,197706,23,disney
0.384,0.0139,-27.915,0.0486,0.984,0.96,0.121,0.186,89.12,213279,22,disney
0.366,0.0526,-18.806,0.0486,0.99,0.857,0.107,0.163,128.658,233600,23,disney
0.46,0.255,-11.934,0.0385,0.81,0.0,0.263,0.435,111.11,124715,23,disney
0.327,0.492,-14.419,0.0499,0.776,0.96,0.101,0.246,76.568,82746,22,disney
0.4,0.212,-17.638,0.0516,0.776,5.37e-06,0.185,0.597,181.803,35572,23,disney
0.236,0.0125,-30.232,0.0395,0.974,0.0185,0.205,0.148,80.013,163266,22,disney
0.688,0.325,-14.68,0.0462,0.981,0.65,0.725,0.812,102.145,186773,23,disney
0.217,0.0754,-16.629,0.0327,0.901,0.914,0.135,0.201,142.026,80813,22,disney
0.318,0.517,-11.786,0.163,0.851,0.148,0.262,0.163,147.78,171160,24,disney
0.386,0.0765,-16.383,0.0757,0.947,0.0724,0.209,0.174,125.222,87000,22,disney
0.557,0.888,-3.847,0.268,0.422,0.0,0.261,0.751,71.627,46840,22,disney
0.658,0.634,-10.671,0.0328,0.445,0.957,0.148,0.61,99.949,129826,22,disney
0.546,0.0727,-20.182,0.192,0.93,0.000111,0.14,0.146,103.801,56843,22,disney
0.424,0.321,-11.358,0.0613,0.501,0.601,0.106,0.213,108.063,134786,22,disney
0.662,0.522,-8.485,0.0296,0.556,0.611,0.0596,0.933,97.988,168013,22,disney
0.316,0.118,-15.651,0.0617,0.905,0.000162,0.284,0.153,46.329,206733,22,disney
0.164,0.377,-11.9,0.0374,0.736,0.758,0.404,0.0599,130.447,46040,22,disney
0.495,0.472,-14.148,0.567,0.974,1.84e-05,0.29,0.965,177.868,69653,23,disney
0.241,0.62,-9.857,0.086,0.092,0.346,0.161,0.457,156.021,140413,37,disney
0.586,0.552,-6.582,0.0406,0.0414,0.0,0.0949,0.193,118.031,206960,34,disney
0.368,0.156,-15.525,0.057,0.962,0.899,0.0772,0.402,70.275,160698,41,disney
0.2,0.129,-18.685,0.037,0.844,0.839,0.108,0.133,136.939,190330,45,disney
0.692,0.615,-7.435,0.0336,0.00208,0.829,0.11,0.412,98.072,91265,39,disney
0.352,0.0577,-24.94,0.0571,0.985,0.939,0.107,0.115,141.125,119973,21,disney
0.306,0.0334,-25.276,0.0477,0.959,0.951,0.116,0.237,111.069,126623,22,disney
0.382,0.0215,-21.105,0.0424,0.967,0.0326,0.1,0.0842,100.844,136786,22,disney
0.545,0.0324,-26.338,0.034,0.974,0.904,0.106,0.216,156.083,74274,21,disney
0.482,0.0607,-21.702,0.0578,0.988,0.948,0.105,0.0426,147.872,147580,21,disney
0.581,0.226,-10.952,0.034,0.983,0.0256,0.127,0.162,65.531,176200,22,disney
0.344,0.269,-10.37,0.0376,0.73,0.0,0.0429,0.266,138.334,299840,21,disney
0.431,0.0197,-26.95,0.0757,0.991,0.923,0.0798,0.0929,70.012,158806,56,disney
0.48,0.0449,-16.909,0.0778,0.938,0.0,0.111,0.369,76.389,73480,21,disney
0.68,0.154,-20.01,0.0407,0.975,0.824,0.114,0.149,120.076,248661,21,disney
0.726,0.149,-23.103,0.108,0.975,0.872,0.112,0.973,180.424,93396,22,disney
0.428,0.0907,-13.466,0.0373,0.963,0.505,0.302,0.269,102.268,169333,22,disney
0.432,0.0877,-27.006,0.068,0.995,0.922,0.117,0.149,79.203,167055,60,disney
0.733,0.529,-9.975,0.0305,0.715,0.0207,0.0911,0.815,132.003,150800,21,disney
0.362,0.00915,-28.196,0.0567,0.994,0.942,0.15,0.0642,65.731,172173,21,disney
0.3,0.248,-14.409,0.0353,0.81,1.88e-06,0.281,0.215,143.821,228773,21,disney
0.407,0.162,-17.251,0.0365,0.876,6.21e-06,0.158,0.697,181.496,35506,21,disney
0.679,0.0299,-26.44,0.0462,0.991,0.917,0.112,0.171,80.064,306752,22,disney
0.839,0.0555,-24.751,0.092,0.995,0.78,0.101,0.983,111.921,89685,22,disney
0.655,0.00241,-21.311,0.126,0.995,0.969,0.106,0.451,136.581,238350,21,disney
0.66,0.0845,-17.024,0.0478,0.992,0.936,0.0988,0.183,71.913,175189,21,disney
0.261,0.151,-16.686,0.0379,0.78,0.883,0.122,0.252,82.135,155000,22,disney
0.837,0.56,-6.238,0.03,0.419,4.94e-05,0.111,0.603,105.964,231466,22,disney
0.165,0.034,-22.32,0.0423,0.923,1.58e-06,0.329,0.202,177.048,45853,21,disney
0.356,0.32,-11.793,0.0407,0.731,0.0,0.111,0.356,173.92,249537,22,disney
0.475,0.422,-15.096,0.0759,0.902,0.0,0.107,0.668,140.009,103466,21,disney
0.417,0.349,-13.115,0.0324,0.827,1.39e-05,0.0841,0.0681,115.875,213293,22,disney
0.606,0.542,-11.154,0.0892,0.125,1.54e-05,0.154,0.342,121.794,218240,22,disney
0.529,0.429,-6.766,0.0281,0.0575,2.66e-05,0.103,0.191,94.983,190106,22,disney
0.462,0.172,-24.292,0.0342,0.992,0.928,0.0823,0.426,170.447,173090,22,disney
0.436,0.332,-15.096,0.0663,0.811,0.0,0.136,0.701,72.408,190400,22,disney
0.51,0.567,-7.394,0.0895,0.313,0.0,0.103,0.341,66.601,165533,21,disney
0.711,0.0466,-19.865,0.0657,0.984,0.751,0.107,0.264,96.19,149160,21,disney
0.555,0.305,-13.117,0.0305,0.911,0.0,0.192,0.839,90.973,35626,21,disney
0.587,0.807,-3.506,0.0452,0.499,0.0025,0.0742,0.672,147.886,96586,21,disney
0.425,0.384,-8.483,0.0871,0.746,0.0,0.336,0.419,77.617,290440,22,disney
0.677,0.775,-5.869,0.141,0.165,9.34e-06,0.0929,0.675,99.044,202986,22,disney
0.578,0.203,-19.606,0.0362,0.745,0.933,0.125,0.0775,119.064,75160,21,disney
0.506,0.884,-5.708,0.126,0.24,0.0,0.192,0.668,167.966,366321,22,disney
0.0649,0.0335,-19.322,0.0409,0.967,0.921,0.127,0.0355,69.174,143133,21,disney
0.502,0.202,-19.155,0.0578,0.835,0.853,0.077,0.305,186.654,81466,21,disney
0.183,0.27,-13.949,0.0363,0.879,0.94,0.158,0.0379,136.892,130639,21,disney
0.172,0.0254,-20.089,0.0342,0.781,0.898,0.161,0.0323,77.522,95946,21,disney
0.37,0.0608,-26.843,0.0336,0.646,0.866,0.116,0.228,103.301,80693,21,disney
0.483,0.583,-8.789,0.463,0.571,0.0,0.0911,0.822,81.4,96506,21,disney
0.157,0.133,-19.689,0.036,0.988,0.961,0.0769,0.157,80.095,279813,29,disney
0.692,0.603,-6.952,0.127,0.599,0.00645,0.137,0.643,138.065,116093,39,disney
0.689,0.635,-4.244,0.0299,0.58,0.0,0.127,0.332,91.931,148040,38,disney
0.0912,0.195,-16.486,0.0366,0.811,0.786,0.27,0.158,86.253,86186,52,disney
0.169,0.0737,-20.876,0.0409,0.966,0.927,0.134,0.147,184.417,152000,43,disney
0.678,0.784,-4.285,0.0395,0.114,0.000347,0.0867,0.247,101.97,172013,37,disney
0.625,0.0464,-20.287,0.115,0.991,0.946,0.147,0.455,120.912,163723,21,disney
0.424,0.321,-11.358,0.0613,0.501,0.601,0.106,0.213,108.063,134786,52,disney
0.398,0.0267,-28.011,0.0444,0.994,0.954,0.0988,0.142,75.96,133853,21,disney
0.699,0.0677,-19.757,0.0394,0.994,0.904,0.102,0.148,90.09,298325,21,disney
0.382,0.0335,-25.959,0.0558,0.993,0.956,0.116,0.161,64.606,127089,21,disney
0.225,0.0715,-22.815,0.036,0.951,0.0794,0.143,0.0546,66.55,99493,22,disney
0.607,0.0698,-22.982,0.0441,0.983,0.9,0.107,0.137,120.531,213209,21,disney
0.45,0.167,-13.203,0.0325,0.994,0.811,0.0859,0.312,130.049,248481,22,disney
0.574,0.0353,-18.692,0.195,0.993,0.95,0.117,0.185,135.356,247650,21,disney
0.347,0.381,-7.713,0.0328,0.428,0.0,0.163,0.172,120.934,175593,21,disney
0.644,0.123,-20.926,0.0605,0.99,0.964,0.0869,0.54,117.983,104055,21,disney
0.685,0.0249,-25.932,0.0439,0.995,0.907,0.0854,0.359,91.957,133166,21,disney
0.335,0.487,-10.481,0.0461,0.864,0.882,0.0949,0.118,109.383,196495,21,disney
0.422,0.478,-12.796,0.229,0.626,2.61e-06,0.133,0.663,169.066,213053,44,disney
0.538,0.481,-8.716,0.0997,0.545,0.0,0.086,0.191,95.914,105293,48,disney
0.559,0.337,-16.362,0.153,0.436,0.0,0.751,0.655,123.734,143093,42,disney
0.51,0.289,-16.077,0.0677,0.698,0.0469,0.0893,0.874,92.272,142960,21,disney
0.672,0.43,-12.152,0.0326,0.458,0.0,0.224,0.843,107.321,254026,21,disney
0.589,0.0456,-19.654,0.0727,0.995,0.954,0.11,0.395,115.183,241142,21,disney
0.569,0.679,-12.063,0.534,0.511,3.14e-06,0.648,0.538,94.946,297000,22,disney
0.412,0.0123,-25.633,0.0468,0.988,0.939,0.123,0.107,67.189,206408,21,disney
0.691,0.363,-14.357,0.138,0.776,0.0,0.107,0.926,138.044,84720,21,disney
0.358,0.603,-7.503,0.0932,0.581,0.0,0.0921,0.325,123.042,198493,22,disney
0.576,0.248,-19.584,0.0383,0.778,0.912,0.12,0.0383,119.092,75160,20,disney
0.552,0.229,-18.78,0.0293,0.368,0.0,0.126,0.159,84.018,257933,21,disney
0.54,0.191,-15.472,0.0664,0.993,0.898,0.0997,0.25,105.89,66453,21,disney
0.593,0.662,-9.462,0.371,0.484,1.16e-05,0.264,0.647,83.303,251520,20,disney
0.525,0.41,-13.048,0.0545,0.77,0.0,0.257,0.724,55.38,71760,21,disney
0.471,0.467,-10.66,0.211,0.82,0.0,0.309,0.537,143.871,416760,22,disney
0.43,0.371,-19.053,0.0489,0.978,0.764,0.108,0.745,170.421,80615,21,disney
0.231,0.0239,-27.821,0.0398,0.979,0.725,0.18,0.0605,113.51,153800,21,disney
0.159,0.256,-13.429,0.0344,0.975,0.0159,0.324,0.0519,82.397,194893,21,disney
0.451,0.0635,-26.904,0.0331,0.629,0.908,0.136,0.259,103.29,80693,20,disney
0.393,0.411,-8.921,0.0293,0.745,6.08e-05,0.0824,0.348,93.986,164693,22,disney
0.286,0.473,-10.579,0.0871,0.341,0.828,0.198,0.0615,110.278,146400,21,disney
0.499,0.108,-23.37,0.0554,0.887,0.911,0.1,0.121,127.368,85866,20,disney
0.236,0.108,-16.376,0.0369,0.861,0.934,0.127,0.0631,119.983,196213,21,disney
0.427,0.124,-16.689,0.0376,0.846,0.939,0.126,0.221,103.483,77933,20,disney
0.243,0.213,-14.571,0.0379,0.939,0.96,0.0864,0.055,149.906,88640,20,disney
0.438,0.512,-6.903,0.029,0.104,0.0,0.165,0.251,139.913,326751,21,disney
0.165,0.058,-28.367,0.0474,0.793,0.892,0.143,0.0343,147.948,52466,20,disney
0.562,0.134,-18.582,0.0824,0.951,0.00571,0.0852,0.84,79.52,68572,21,disney
0.808,0.316,-14.883,0.0847,0.434,0.746,0.0797,0.315,96.393,128345,20,disney
0.164,0.377,-11.9,0.0374,0.736,0.758,0.404,0.0599,130.447,46040,20,disney
0.541,0.57,-6.712,0.0492,0.951,5.61e-05,0.269,0.852,105.556,77973,50,disney
0.67,0.422,-6.953,0.0324,0.835,0.0,0.141,0.359,137.046,224040,42,disney
0.315,0.488,-7.108,0.0444,0.485,0.0,0.118,0.319,88.176,188506,20,disney
0.312,0.0435,-24.635,0.044,0.953,0.942,0.108,0.197,74.396,132334,20,disney
0.447,0.0314,-25.15,0.0424,0.968,0.941,0.106,0.12,132.191,90036,21,disney
0.375,0.0107,-32.055,0.0477,0.994,0.941,0.105,0.529,70.992,150332,20,disney
0.593,0.0199,-27.349,0.0499,0.991,0.947,0.094,0.166,108.064,119749,20,disney
0.682,0.02,-26.997,0.0392,0.994,0.77,0.109,0.296,103.952,173267,20,disney
0.491,0.45,-11.174,0.0458,0.0939,0.0449,0.0567,0.282,106.932,146416,11,disney
0.0787,0.113,-19.777,0.0382,0.92,0.854,0.116,0.0388,81.056,204000,21,disney
0.378,0.0578,-23.608,0.0433,0.955,0.756,0.108,0.216,116.775,84600,21,disney
0.64,0.0233,-25.451,0.0448,0.993,0.922,0.0949,0.327,92.337,128425,21,disney
0.439,0.504,-10.374,0.219,0.667,1.27e-05,0.161,0.668,169.336,212680,31,disney
0.484,0.0159,-28.612,0.0587,0.995,0.935,0.214,0.153,80.243,148953,60,disney
0.356,0.0181,-20.545,0.0454,0.995,0.943,0.116,0.286,138.115,89216,20,disney
0.729,0.586,-10.168,0.104,0.683,0.0,0.305,0.751,117.596,122280,21,disney
0.548,0.285,-7.996,0.077,0.804,0.0,0.0916,0.599,89.632,135133,20,disney
0.763,0.321,-16.509,0.0653,0.996,0.773,0.143,0.477,138.085,92434,20,disney
0.346,0.218,-11.487,0.0346,0.974,8.26e-05,0.106,0.24,98.691,89906,21,disney
0.742,0.0355,-17.618,0.167,0.991,0.964,0.111,0.41,144.019,214166,20,disney
0.392,0.0506,-19.5,0.0445,0.99,0.921,0.101,0.101,67.305,222815,21,disney
0.722,0.415,-11.043,0.0335,0.816,0.856,0.0762,0.799,86.115,151206,20,disney
0.323,0.0248,-15.226,0.04,0.996,0.849,0.105,0.503,72.449,111578,21,disney
0.421,0.017,-30.3,0.0632,0.995,0.949,0.113,0.314,72.769,92978,21,disney
0.549,0.575,-9.882,0.17,0.552,0.0,0.189,0.564,118.479,422746,20,disney
0.595,0.612,-5.913,0.05,0.295,0.0,0.257,0.942,99.941,144106,47,disney
0.738,0.0832,-16.842,0.0978,0.993,0.913,0.108,0.636,76.008,239013,20,disney
0.589,0.124,-18.509,0.0518,0.989,0.962,0.119,0.122,134.059,242238,20,disney
0.782,0.0606,-15.592,0.0891,0.992,0.861,0.109,0.307,115.831,225258,20,disney
0.582,0.142,-16.699,0.038,0.868,0.903,0.114,0.179,97.029,77933,20,disney
0.304,0.0742,-20.915,0.0375,0.949,0.0345,0.123,0.195,101.99,241146,21,disney
0.445,0.0713,-26.357,0.0363,0.933,0.876,0.111,0.196,131.99,118554,20,disney
0.377,0.0562,-16.777,0.0341,0.967,0.934,0.141,0.445,79.524,65866,21,disney
0.34,0.286,-20.692,0.0547,0.968,0.851,0.136,0.329,183.762,89184,21,disney
0.641,0.289,-19.692,0.0484,0.985,0.954,0.104,0.63,116.011,87931,20,disney
0.396,0.176,-17.66,0.0315,0.975,0.968,0.136,0.496,65.354,44909,21,disney
0.402,0.467,-16.433,0.0467,0.957,0.907,0.11,0.284,150.587,85526,20,disney
0.45,0.239,-16.886,0.0517,0.99,0.656,0.058,0.32,78.185,88910,20,disney
0.225,0.257,-16.993,0.0443,0.992,0.901,0.165,0.295,220.084,108777,20,disney
0.446,0.225,-15.818,0.042,0.901,0.000545,0.1,0.168,178.146,189200,21,disney
0.277,0.0906,-19.71,0.0361,0.966,0.00627,0.305,0.277,89.329,124333,20,disney
0.523,0.325,-16.034,0.0478,0.994,0.904,0.0973,0.399,67.528,52388,20,disney
0.787,0.703,-9.612,0.328,0.246,0.0,0.0351,0.564,135.193,163880,20,disney
0.472,0.231,-11.708,0.0396,0.838,0.0,0.351,0.442,70.495,138653,21,disney
0.481,0.0685,-18.818,0.0759,0.987,0.667,0.108,0.433,133.483,125666,22,disney
0.341,0.274,-9.228,0.0457,0.79,0.0,0.0845,0.326,76.51,182613,20,disney
0.838,0.685,-9.163,0.106,0.148,0.0,0.1,0.972,122.538,138720,20,disney
0.834,0.688,-9.127,0.111,0.161,0.0,0.196,0.973,122.512,137426,20,disney
0.198,0.483,-14.552,0.0506,0.831,0.927,0.0979,0.234,76.592,82746,20,disney
0.207,0.2,-16.7,0.0388,0.848,0.632,0.127,0.0689,117.305,347280,22,disney
0.585,0.0413,-19.447,0.0953,0.973,0.0,0.111,0.354,77.968,73650,55,disney
0.322,0.0347,-18.39,0.0375,0.978,0.00132,0.116,0.0993,77.233,175133,37,disney
0.409,0.224,-9.095,0.0405,0.927,0.0,0.106,0.227,100.916,190830,46,disney
0.618,0.896,-3.265,0.0765,0.435,0.0,0.239,0.666,93.197,117706,40,disney
0.554,0.412,-7.956,0.0321,0.83,0.0,0.138,0.336,137.168,224026,59,disney
0.517,0.0493,-17.642,0.16,0.991,0.969,0.0926,0.316,123.396,146226,20,disney
0.489,0.00993,-30.952,0.0944,0.992,0.896,0.11,0.287,100.207,267874,21,disney
0.185,0.18,-16.276,0.0376,0.837,0.743,0.0891,0.0403,79.236,127343,44,disney
0.322,0.00207,-35.061,0.0523,0.996,0.889,0.0822,0.149,75.769,141940,21,disney
0.172,0.0563,-27.965,0.0361,0.953,0.952,0.0706,0.0339,74.611,147520,52,disney
0.312,0.0435,-24.635,0.044,0.953,0.942,0.108,0.197,74.396,132334,20,disney
0.443,0.057,-27.938,0.0575,0.992,0.963,0.0892,0.452,176.023,130136,20,disney
0.661,0.73,-9.332,0.0765,0.175,7.91e-05,0.106,0.853,98.817,171280,43,disney
0.122,0.0153,-23.673,0.0436,0.982,0.909,0.127,0.386,91.938,287151,20,disney
0.328,0.519,-11.657,0.17,0.823,0.0554,0.244,0.154,145.985,171360,44,disney
0.808,0.316,-14.883,0.0847,0.434,0.746,0.0797,0.315,96.393,128345,53,disney
0.348,0.0371,-23.335,0.0399,0.968,0.866,0.0936,0.0396,68.266,106953,20,disney
0.605,0.389,-11.815,0.0292,0.662,0.934,0.142,0.11,136.994,226200,40,disney
0.585,0.462,-9.054,0.0274,0.227,0.936,0.185,0.189,89.914,207588,20,disney
0.385,0.432,-8.397,0.0581,0.574,0.0,0.193,0.19,94.843,223853,20,disney
0.449,0.099,-14.272,0.0349,0.922,0.000242,0.115,0.465,174.043,133586,20,disney
0.507,0.0785,-20.268,0.0509,0.994,0.931,0.0842,0.432,87.792,320080,20,disney
0.599,0.28,-14.787,0.0843,0.796,0.00751,0.0634,0.564,119.539,30080,22,disney
0.441,0.0377,-27.04,0.0767,0.995,0.935,0.121,0.117,70.784,197519,59,disney
0.685,0.161,-20.81,0.0508,0.877,0.904,0.0953,0.118,120.068,145002,20,disney
0.734,0.0312,-14.944,0.207,0.994,0.923,0.126,0.306,60.404,70000,20,disney
0.65,0.124,-19.205,0.0645,0.985,0.801,0.162,0.953,183.932,111349,20,disney
0.789,0.355,-17.323,0.611,0.983,0.00118,0.102,0.831,90.402,155146,20,disney
0.434,0.106,-20.119,0.0463,0.921,9.97e-05,0.327,0.261,110.736,235533,21,disney
0.221,0.325,-14.88,0.0553,0.912,0.000919,0.318,0.195,66.599,135000,20,disney
0.555,0.594,-7.189,0.242,0.624,0.0,0.126,0.504,69.963,154466,21,disney
0.244,0.323,-18.836,0.0464,0.968,0.947,0.143,0.359,220.525,88641,20,disney
0.713,0.0406,-17.008,0.232,0.993,0.912,0.0825,0.272,126.241,169950,20,disney
0.191,0.251,-14.046,0.0369,0.877,0.897,0.128,0.0375,108.149,130639,20,disney
0.743,0.398,-8.808,0.0334,0.626,9.21e-05,0.578,0.692,125.546,92853,21,disney
0.539,0.579,-9.702,0.14,0.686,0.0,0.303,0.525,117.42,422746,20,disney
0.368,0.0125,-31.201,0.0386,0.964,0.856,0.112,0.067,80.787,87200,20,disney
0.378,0.111,-20.042,0.0354,0.847,0.0027,0.0921,0.51,102.735,119506,20,disney
0.244,0.268,-12.75,0.0315,0.75,0.0,0.0994,0.226,85.732,161533,20,disney
0.285,0.471,-7.567,0.0319,0.918,0.0,0.105,0.589,157.909,91466,20,disney
0.602,0.0104,-27.128,0.0864,0.978,0.000208,0.208,0.214,111.549,82208,20,disney
0.319,0.241,-16.786,0.0343,0.794,0.431,0.267,0.362,100.202,152293,20,disney
0.181,0.197,-24.981,0.0481,0.909,0.0141,0.0866,0.2,101.809,70840,21,disney
0.0649,0.0335,-19.322,0.0409,0.967,0.921,0.127,0.0355,69.174,143133,19,disney
0.167,0.32,-13.239,0.0401,0.651,0.986,0.123,0.0349,146.584,200093,20,disney
0.511,0.615,-9.172,0.262,0.439,0.0,0.116,0.615,167.726,251520,20,disney
0.172,0.0563,-27.965,0.0361,0.953,0.952,0.0706,0.0339,74.611,147520,20,disney
0.129,0.295,-14.716,0.0493,0.608,0.896,0.0476,0.0433,76.947,176493,20,disney
0.666,0.622,-10.632,0.0323,0.442,0.954,0.131,0.593,99.977,129826,20,disney
0.661,0.525,-8.495,0.0313,0.562,0.679,0.0617,0.934,97.99,169893,19,disney
0.27,0.273,-13.335,0.0361,0.798,0.796,0.052,0.0603,119.562,148733,44,disney
0.569,0.0097,-30.445,0.162,0.972,0.374,0.0911,0.142,130.193,171050,48,disney
0.692,0.632,-9.365,0.0488,0.423,2.7e-05,0.0971,0.29,114.977,305653,43,disney
0.296,0.203,-12.019,0.0418,0.902,0.915,0.178,0.165,115.409,112386,41,disney
0.544,0.533,-11.079,0.0307,0.153,0.00444,0.29,0.685,135.516,198586,52,disney
0.309,0.198,-14.821,0.0326,0.888,0.853,0.117,0.0957,65.659,292357,44,disney
0.164,0.186,-15.29,0.0395,0.955,0.899,0.119,0.193,180.138,118421,45,disney
0.593,0.672,-6.08,0.296,0.0899,0.0,0.846,0.22,93.412,163882,46,disney
0.418,0.202,-15.725,0.0336,0.494,0.531,0.486,0.238,127.872,77108,21,disney
0.499,0.00405,-34.451,0.0618,0.996,0.974,0.122,0.58,74.277,55008,20,disney
0.66,0.358,-11.655,0.0318,0.673,2.89e-05,0.137,0.313,106.996,162213,49,disney
0.423,0.0675,-23.632,0.0412,0.986,0.874,0.0974,0.21,143.84,128194,20,disney
0.562,0.434,-7.244,0.417,0.614,0.0,0.26,0.484,137.675,397973,19,disney
0.744,0.00738,-31.114,0.0904,0.995,0.955,0.106,0.526,131.81,61989,20,disney
0.48,0.0702,-19.369,0.0607,0.914,0.949,0.126,0.184,80.348,136303,20,disney
0.418,0.0314,-26.725,0.049,0.995,0.962,0.141,0.141,171.938,192703,20,disney
0.415,0.00478,-26.51,0.0513,0.994,0.958,0.11,0.587,68.765,152838,20,disney
0.45,0.581,-7.806,0.04,0.496,0.0,0.118,0.463,61.227,193084,19,disney
0.654,0.23,-14.256,0.0317,0.556,0.0311,0.168,0.614,75.415,134440,20,disney
0.371,0.218,-16.201,0.0347,0.927,0.283,0.104,0.244,119.984,102320,19,disney
0.522,0.0919,-17.084,0.0416,0.989,0.704,0.0931,0.321,116.529,156567,20,disney
0.464,0.0505,-25.482,0.0406,0.967,0.94,0.0964,0.144,80.928,102592,19,disney
0.499,0.515,-16.027,0.251,0.75,0.0,0.0853,0.494,132.05,209400,19,disney
0.601,0.519,-9.97,0.11,0.552,1.41e-06,0.188,0.598,63.214,113213,19,disney
0.608,0.142,-10.124,0.0476,0.796,0.0485,0.101,0.422,116.88,112560,19,disney
0.436,0.0514,-22.03,0.0448,0.99,0.942,0.0918,0.226,99.985,137301,20,disney
0.309,0.127,-17.272,0.043,0.589,0.0342,0.184,0.0883,117.732,37680,21,disney
0.725,0.552,-9.03,0.027,0.321,0.0,0.101,0.975,97.624,117906,43,disney
0.468,0.232,-11.193,0.0319,0.943,0.000291,0.356,0.268,133.897,177313,19,disney
0.854,0.0132,-17.821,0.121,0.993,0.95,0.12,0.316,61.955,218951,19,disney
0.469,0.0549,-23.264,0.0286,0.932,0.00594,0.112,0.136,85.971,168293,20,disney
0.234,0.0684,-26.345,0.043,0.96,0.012,0.103,0.0392,81.038,117053,19,disney
0.332,0.246,-14.859,0.0319,0.919,0.94,0.344,0.0901,89.744,154626,21,disney
0.179,0.204,-14.463,0.0377,0.933,0.973,0.0832,0.0455,149.474,88640,19,disney
0.584,0.355,-9.782,0.0281,0.495,0.375,0.106,0.399,99.861,161333,20,disney
0.324,0.0768,-20.102,0.0396,0.946,0.288,0.323,0.242,101.722,127626,20,disney
0.18,0.336,-13.151,0.0425,0.606,0.988,0.31,0.0342,102.119,200093,19,disney
0.239,0.229,-19.128,0.0454,0.845,0.717,0.633,0.519,174.08,123533,20,disney
0.151,0.296,-17.31,0.0373,0.824,0.287,0.0767,0.176,74.793,336946,20,disney
0.546,0.448,-10.395,0.0338,0.272,0.0,0.0913,0.695,84.195,182240,20,disney
0.74,0.568,-10.676,0.0286,0.633,8.04e-05,0.0745,0.855,111.72,201600,21,disney
0.415,0.482,-7.932,0.0362,0.309,1.15e-06,0.274,0.346,83.868,241800,19,disney
0.617,0.222,-16.841,0.0432,0.989,0.965,0.112,0.3,139.192,56666,20,disney
0.831,0.178,-19.349,0.0544,0.962,0.0,0.105,0.786,120.763,199773,20,disney
0.37,0.0798,-16.654,0.0292,0.899,0.959,0.144,0.182,53.164,80813,19,disney
0.189,0.293,-14.654,0.0368,0.871,0.895,0.266,0.14,83.352,86186,21,disney
0.424,0.321,-11.358,0.0613,0.501,0.601,0.106,0.213,108.063,134786,19,disney
0.703,0.169,-18.958,0.119,0.98,0.0351,0.159,0.195,95.597,57731,19,disney
0.158,0.0296,-20.019,0.035,0.812,0.925,0.152,0.0298,76.577,95946,19,disney
0.292,0.303,-15.696,0.0589,0.969,0.617,0.168,0.193,181.034,125480,20,disney
0.387,0.44,-10.937,0.0872,0.727,0.0,0.138,0.582,96.062,212146,49,disney
0.257,0.0613,-21.991,0.0393,0.946,0.911,0.0873,0.107,80.404,34878,37,disney
0.295,0.0835,-19.57,0.036,0.988,0.925,0.11,0.103,133.09,303500,39,disney
0.285,0.571,-7.216,0.0427,0.19,0.275,0.142,0.147,163.981,34213,32,disney
0.203,0.183,-16.966,0.0348,0.812,0.873,0.27,0.182,89.598,86186,47,disney
